,ensembl_gene_id,external_gene_id,con1_ExpCounts,con2_ExpCounts,mic1_ExpCounts,mic2_ExpCounts,mic3_ExpCounts
1874,ENSRNOG00000004784,Ndufaf5,2.1802499608,2.6200005204,3.3566431659,3.6069742756,3.8663744456
1875,ENSRNOG00000004786,Cyp4f1,9.9355890067,9.7385324191,9.096228441,8.8312713895,8.5174666623
1876,ENSRNOG00000004787,AABR07053185.1,0.729729318,0.6112839381,0.9172514286,0.4423769115,0.7818926521
1877,ENSRNOG00000004789,Diexf,2.8803756298,3.1735991796,4.4642406858,4.2346965319,4.3307878371
1878,ENSRNOG00000004791,Arf6,5.0375269576,5.1222290708,6.4481748693,6.2271502178,6.3092690335
1879,ENSRNOG00000004793,Ncln,6.705736775,6.6390501135,7.7743220233,7.8909985884,7.5906582038
1880,ENSRNOG00000004805,Stac2,-2.042283144,-2.6712702178,1.2990735289,0.303433963,2.1031031136
1881,ENSRNOG00000004806,Strn,3.5947770955,3.5032574151,4.2869318839,4.5869137441,4.0700026746
1882,ENSRNOG00000004807,Arf2,2.4071999656,2.3975001945,4.0687677819,4.2069180219,3.8921554141
1883,ENSRNOG00000004810,Plcb1,4.5750253112,4.296173177,3.5299535367,3.8950328172,3.1705349297
1884,ENSRNOG00000004812,Sema6d,3.4995010457,3.4827882985,3.9340991996,3.9877346883,3.0484689267
1885,ENSRNOG00000004813,Rtcb,5.6839330614,5.7577157492,7.3636627708,7.5302679557,7.4323883179
1886,ENSRNOG00000004814,Elob,5.5571825295,5.8152700053,6.5572611964,6.4241729358,6.7958116258
1887,ENSRNOG00000004819,Porcn,0.9052006904,0.599163856,1.5343340565,2.2514306337,1.8984717924
1888,ENSRNOG00000004820,Sar1b,6.7566559852,6.8070551678,6.6252534539,6.4657884934,6.809447447
1889,ENSRNOG00000004821,Sntb1,3.3003217668,2.3979375375,4.7511394945,4.4454979255,4.097623599
1890,ENSRNOG00000004823,Dock4,3.0543479224,2.8290346983,3.7465337254,3.767719683,3.2950529933
1891,ENSRNOG00000004826,Sos2,3.8041890723,3.4309489127,4.3718151577,4.421345973,4.3481396552
1892,ENSRNOG00000004827,Papola,6.3255581953,6.1976495704,7.5907441716,7.536349478,7.5448653745
1893,ENSRNOG00000004828,Acvr1c,3.053900875,2.9680625463,1.2241531101,1.5555564078,0.3710311519
1894,ENSRNOG00000004829,Immp1l,3.0242373316,2.562641099,2.5105488523,2.8029289536,3.3187170202
1895,ENSRNOG00000004831,Arid2,3.9635715655,3.6014608999,4.172037948,4.5037379505,3.8110538188
1896,ENSRNOG00000004834,Llgl2,6.0658317492,6.191545083,5.7766113712,5.894495055,5.4616078317
1897,ENSRNOG00000004837,Limd1,3.7683059575,3.8927521329,5.2484098567,5.3479269586,5.1548351674
1898,ENSRNOG00000004839,B4galnt1,5.5008691927,5.7588866463,4.8418241327,5.0090073291,4.7298308145
1899,ENSRNOG00000004841,Akap6,1.3556543617,1.3523032821,0.3535682155,0.4993671215,-0.172246735
1900,ENSRNOG00000004842,Dnajc24,1.3556543617,1.5224014728,2.0062173925,2.0059606632,2.504900972
1901,ENSRNOG00000004843,LOC100362333,0.2643115835,1.2318734945,2.1132741157,1.9864859929,2.5720112062
1902,ENSRNOG00000004844,Med30,2.2338581271,2.1603261053,2.8712913566,3.2051571545,3.5955057236
1903,ENSRNOG00000004846,Atp6v1c1,4.2240254332,4.2784686742,5.9825167395,5.9394992827,6.3977933835
1904,ENSRNOG00000004854,Has2,-1.2710402838,-2.6712702178,1.1451278682,0.5881817031,1.6965280199
1905,ENSRNOG00000004857,L2hgdh,3.8563938611,3.7965183389,3.5159661301,4.1423889153,3.6983091014
1906,ENSRNOG00000004861,Itga4,1.0909736433,1.3064493079,3.3389976084,3.0417971878,3.4061424282
1907,ENSRNOG00000004864,Prpf40a,5.2377691297,5.4063354476,6.28521198,6.483740262,6.3397606738
1908,ENSRNOG00000004870,Dyrk3,-2.6712702178,-2.6712702178,0.8284841013,0.9650552509,0.8340578973
1909,ENSRNOG00000004873,Prkch,1.7360632449,1.3064493079,2.6601517146,2.5828511435,3.0765012052
1910,ENSRNOG00000004874,Flrt3,1.4939055888,0.6732957957,1.889848087,1.7605438157,2.1301033584
1911,ENSRNOG00000004883,Erh,4.1905242825,4.1609936973,5.6500808123,5.8162202954,6.1350711853
1912,ENSRNOG00000004888,Spred2,2.4071999656,2.0253092354,2.4785111597,2.6870636022,2.0189312849
1913,ENSRNOG00000004891,Arl14ep,2.6032538074,2.6386244986,4.0526193307,4.2069180219,4.3595926653
1914,ENSRNOG00000004893,Atp5s,2.3354448738,2.6011329746,3.2568076775,3.4617440083,3.6983091014
1915,ENSRNOG00000004899,Kcns3,-1.2710402838,-1.6586497679,1.0615217983,0.9650552509,0.1775350632
1916,ENSRNOG00000004901,Slc4a1ap,3.3003217668,3.2841900936,4.0469787407,4.1280929444,3.9985442588
1917,ENSRNOG00000004903,Ebp,6.5133745343,6.5341253136,5.3963116254,5.6661691058,5.387765867
1918,ENSRNOG00000004904,Pa2g4,4.936059953,5.1252366802,6.7564879869,6.7288841785,6.7915899272
1919,ENSRNOG00000004908,Smc6,5.7717315234,5.8851753616,5.8825417548,5.974971419,5.8280085312
1920,ENSRNOG00000004909,Cnot2,4.2107181791,4.0189516771,5.2030909986,5.1469681198,5.212816908
1921,ENSRNOG00000004910,Eif2d,4.5802087163,4.5034328966,6.6097013166,6.4789139498,6.6806798844
1922,ENSRNOG00000004912,Itgav,3.8649139114,4.1018223117,6.0067332352,6.1651828193,5.4776213749
1923,ENSRNOG00000004917,Rasal2,1.8085212925,1.710197421,3.3998353229,3.4965796563,2.4841227466
1924,ENSRNOG00000004921,Nusap1,1.658205002,1.3523032821,2.8396428902,3.8834974194,3.3194209786
1925,ENSRNOG00000004923,Map4k5,4.3385700822,4.493235885,5.1806790407,5.0719571423,4.9274679262
1926,ENSRNOG00000004925,Ppp1r12a,4.9617461284,4.9640942246,6.2464337142,6.3339507109,5.8925246979
1927,ENSRNOG00000004926,Mettl15,2.8910933335,2.9504306235,3.2774277694,3.415283896,3.4374996571
1928,ENSRNOG00000004927,Supt7l,2.97785929,3.2114126197,3.4825237533,3.6069742756,3.4096726548
1929,ENSRNOG00000004932,Sel1l3,4.1422760071,3.7111093827,3.8985225052,3.9958740777,3.8842473658
1930,ENSRNOG00000004936,Sdc2,9.1464345867,9.1688472693,7.4204417635,7.4099520385,7.4729871005
1931,ENSRNOG00000004940,Rnf215,3.397485215,2.9827144599,4.1670462881,3.8968595199,3.7073015699
1932,ENSRNOG00000004941,Gpn1,3.4995010457,3.666430777,4.6687796314,4.715696787,4.7386295272
1933,ENSRNOG00000004947,Zfp871,3.397485215,3.4195785316,2.2523029618,1.9733552817,1.0737595606
1934,ENSRNOG00000004950,Ubxn2a,2.6434261678,2.8280613891,4.0492050689,4.1309782759,3.99038965
1935,ENSRNOG00000004951,Kif16b,4.9441235543,4.7588557087,4.8999631843,5.0758017782,4.8113281553
1936,ENSRNOG00000004956,Jade2,3.4091831323,2.9680625463,3.2568076775,3.1767983285,2.8677725521
1937,ENSRNOG00000004959,Actr2,5.8408009142,5.9362205236,7.4711169917,7.4963821503,7.4454799272
1938,ENSRNOG00000004962,Prdm4,3.2491705664,3.3534719062,4.2730606603,4.1569802116,3.7942716882
1939,ENSRNOG00000004964,Erbb3,7.5468082598,6.8817247303,6.7337282344,6.9429039011,6.4695916015
1940,ENSRNOG00000004967,Snrpb2,3.0543479224,3.134767901,4.7139396284,4.7429851263,5.0349150746
1941,ENSRNOG00000004968,Ncapg2,2.77564378,2.9493867102,3.7054655403,4.1350375507,3.6801542442
1942,ENSRNOG00000004971,Txlng,3.0838428996,3.5629778903,3.8680875187,4.0977081125,3.983817811
1943,ENSRNOG00000004972,Upp1,0.9052006904,2.0533424129,4.0030602764,3.8298691033,3.6242772919
1944,ENSRNOG00000004973,Ppp2r5c,4.9759346813,4.9221801727,5.5634586111,5.7574940809,5.5265796584
1945,ENSRNOG00000004978,Prkacb,3.5670579436,3.5488688143,4.2239141544,4.1765188654,4.5364632593
1946,ENSRNOG00000004980,Rangrf,1.6597727273,1.3523032821,3.4500148572,3.5417561385,3.7251200808
1947,ENSRNOG00000004992,Rab1a,7.0113449713,7.1960901425,8.1685172482,8.1389175719,8.2560076261
1948,ENSRNOG00000004996,Zcrb1,2.0666600987,2.2837814967,3.6130543517,3.6995860679,4.0559913428
1949,ENSRNOG00000005006,Ndufaf1,3.7315075337,3.841423653,4.5043714851,4.5094347025,4.3766034872
1950,ENSRNOG00000005009,Zfp3,1.5371941497,1.2101230134,1.8405384058,1.7218104106,1.5838606095
1951,ENSRNOG00000005012,Utp14a,3.3497213138,3.6109233723,5.6009011036,5.5940381552,5.5764851646
1952,ENSRNOG00000005015,Rabep1,5.4135754475,5.3933436511,5.7948477848,5.9188217259,5.7777132667
1953,ENSRNOG00000005016,Tmed4,4.4616366098,4.6251630016,5.3826397636,5.4034401848,5.2001956622
1954,ENSRNOG00000005021,Orc4,2.8675440701,2.8451605867,4.4964341327,4.5976501676,4.5415504619
1955,ENSRNOG00000005024,Cdkn2aipnl,3.4774461,3.2704031132,5.137286172,5.0603613762,4.8957226589
1956,ENSRNOG00000005031,Surf6,3.2095806936,3.6203241855,4.5889162665,4.8156433959,4.6804546335
1957,ENSRNOG00000005033,Acvr1,4.3446746725,3.7198814341,4.1005323344,4.2024937374,3.8440435417
1958,ENSRNOG00000005034,Arhgef25,0.3474039476,-0.329202058,1.5650168903,1.5108167447,1.5035434389
1959,ENSRNOG00000005037,Kif18a,0.0213328847,-0.329202058,2.1742495316,1.9393208168,2.0475376987
1960,ENSRNOG00000005038,Ube2t,-2.042283144,-1.3342107773,0.0407747924,0.4047242121,0.8964044584
1961,ENSRNOG00000005039,Tfpi,3.9554566782,3.493263832,5.1070070832,4.7269871119,5.1744224786
1962,ENSRNOG00000005041,Crip2,6.8753468772,6.7663945263,4.3322291109,4.5976501676,4.6850138629
1963,ENSRNOG00000005042,Ranbp17,2.7392198108,3.7458820364,1.7093449597,1.5989502717,1.5442608754
1964,ENSRNOG00000005043,Cpeb2,3.8041890723,3.960936002,3.5908610399,3.6069742756,2.9759084402
1965,ENSRNOG00000005045,Ppp2r5e,5.2433019105,5.2815368802,5.1880898902,5.0210215465,5.0702319403
1966,ENSRNOG00000005046,Tspan13,3.0983673003,3.1078863659,4.7037383118,4.5263912213,4.819396191
1967,ENSRNOG00000005052,Slc39a9,5.974301818,6.0155778181,6.8330393054,7.0917651172,6.5865302015
1968,ENSRNOG00000005053,Egln3,-1.2710402838,-1.0695048655,3.71233483,2.446728137,2.9759084402
1969,ENSRNOG00000005058,Lpcat4,-1.2710402838,-0.4817608179,1.1451278682,0.8971480798,0.9579773941
1970,ENSRNOG00000005059,Med22,-2.6712702178,1.709492902,0.2553946917,2.0865247561,-2.6712702178
1971,ENSRNOG00000005061,Dlst,7.1797320257,6.9895480388,7.5544917766,7.5977416221,7.5914780448
1972,ENSRNOG00000005063,Atl1,0.5299217162,-0.4817608179,1.5029844627,2.037845409,1.5838606095
1973,ENSRNOG00000005064,LOC103694902,-0.8448371321,-2.6712702178,3.9544638624,2.364627845,3.8253319441
1974,ENSRNOG00000005067,Zfp36l2,3.6248860994,4.0747242566,5.8819478253,5.4496846564,5.6312806041
1975,ENSRNOG00000005070,Spopl,2.863468173,2.9532603008,3.5221560676,3.6280745463,2.9609479013
1976,ENSRNOG00000005074,Arl6ip6,2.2855454641,1.9675538319,2.9314016324,3.237781735,3.2341369288
1977,ENSRNOG00000005076,Bcorl1,2.7576382524,2.35308247,3.3211335534,3.5528326291,3.0053719946
1978,ENSRNOG00000005081,Fbxl20,3.5104033583,3.0398779197,3.7858140167,3.7291810468,3.6983091014
1979,ENSRNOG00000005082,Irf6,6.5613431084,6.5238431716,6.7548337453,6.6265378132,6.6565084489
1980,ENSRNOG00000005083,Rtfdc1,5.2766031916,5.4144638557,6.4012710431,6.327515477,6.4788635352
1981,ENSRNOG00000005087,Cebpz,4.0923581604,4.9758232044,6.147444837,6.0858473227,6.0876674034
1982,ENSRNOG00000005096,Bzw2,2.2073030285,2.2601617004,4.0952865728,3.9958740777,4.4955739013
1983,ENSRNOG00000005099,Top3a,2.9299406811,2.562641099,2.7295111484,3.1183514808,2.4416463878
1984,ENSRNOG00000005101,Mia2,7.2320753534,7.4342693851,7.0353709734,7.0090605273,6.7731767644
1985,ENSRNOG00000005102,Washc3,4.055614571,4.0188095085,4.9764540437,4.9219840239,5.2807483032
1986,ENSRNOG00000005107,Recql5,3.2095806936,2.9532603008,4.2823229456,4.4395424957,4.1380880815
1987,ENSRNOG00000005108,Wfs1,3.7591939713,4.0046650084,5.2718489574,5.3605892285,4.7987622946
1988,ENSRNOG00000005109,Rprm,1.7727471134,2.0253092354,-0.9143997839,-0.1925653659,-0.3106183763
1989,ENSRNOG00000005115,Asf1b,0.0213328847,-0.8459196959,2.4624659926,2.2432488261,2.6795532779
1990,ENSRNOG00000005116,LOC108350502,5.5533922639,5.759014323,8.1067986499,7.225568552,7.9546976979
1991,ENSRNOG00000005122,Uvssa,1.1327773889,1.0373029296,2.1089077522,1.9048098633,1.043402748
1992,ENSRNOG00000005123,Emc2,3.5319638903,3.8293147104,4.7444529308,4.2090200648,4.9328065641
1993,ENSRNOG00000005124,Plekhh2,0.9052006904,0.5210153764,0.3542710645,0.8971480798,0.4588442634
1994,ENSRNOG00000005126,Pqlc3,-0.2458564208,-0.1912440573,5.292623414,5.1211555708,5.5592052285
1995,ENSRNOG00000005129,Dtx3,2.6032538074,2.4824322549,4.8939031593,5.0049802533,4.6828272309
1996,ENSRNOG00000005130,LOC103693780,6.9174128181,7.0595328983,7.4871268433,7.6452364644,7.3825526061
1997,ENSRNOG00000005132,Slc52a3,-0.1060851049,-0.1912440573,1.0615217983,1.2635907904,1.0170296647
1998,ENSRNOG00000005133,Mapt,1.8085212925,2.2752371554,1.9363549786,1.4646451272,2.0427144514
1999,ENSRNOG00000005135,Bclaf3,1.4492778538,1.396744637,3.2473795825,3.3002405706,3.0053719946
2000,ENSRNOG00000005138,Pip4k2c,4.2306333123,4.3592918915,5.8091285614,5.767132298,5.6816774078
2001,ENSRNOG00000005141,Hus1,4.2632262069,4.1018223117,5.1199805478,4.8961246448,4.8645097003
2002,ENSRNOG00000005144,Tmem18,3.8218014005,3.6844685936,4.6861206257,4.7689121984,4.6758809502
2003,ENSRNOG00000005147,Ccdc157,0.6570240501,0.6120380731,2.1664669514,1.9141167097,1.4363392214
2004,ENSRNOG00000005149,Sacm1l,6.1867917351,5.8475074948,6.1391590973,6.1121812577,6.0842198308
2005,ENSRNOG00000005151,Dync2li1,-1.6057271067,-0.6523807035,2.2895255945,2.5830672646,3.1705349297
2006,ENSRNOG00000005153,Tedc1,0.837551073,0.6732957957,3.4002607802,3.2737072631,3.1039991682
2007,ENSRNOG00000005157,Rbbp7,5.8765691419,5.7482498919,8.0864467802,8.2125448683,8.3874828155
2008,ENSRNOG00000005158,Slc24a5,1.8420495672,1.6745431027,3.2473795825,3.4137051098,3.4530867239
2009,ENSRNOG00000005165,Smcr8,3.5844963131,3.5823477052,4.9617997383,5.1901713044,4.6434526245
2010,ENSRNOG00000005167,Surf2,1.9886574178,2.1460779074,3.6979405697,3.7619086571,3.956849957
2011,ENSRNOG00000005175,Sgpp1,5.3512996966,5.192073894,4.7938627117,5.0049802533,4.9155287678
2012,ENSRNOG00000005177,Tp53i3,4.0331106705,3.953517213,5.2857317803,5.1396401111,5.5862672759
2013,ENSRNOG00000005183,Rtf1,4.6409990409,4.7374163374,5.6906124151,5.750295097,5.7032558826
2014,ENSRNOG00000005184,Nop10,4.7182625201,4.8698979099,4.72420526,4.8609082676,5.2145839338
2015,ENSRNOG00000005190,Nipal2,3.1825707045,3.3192468456,4.0031723167,3.903710759,4.0098547516
2016,ENSRNOG00000005191,Trim44,2.5827402078,2.8127265214,3.9918120732,4.0358961398,3.7427212003
2017,ENSRNOG00000005193,Pfas,4.7453253537,4.7841693537,5.5013180203,5.7955965911,5.2594162021
2018,ENSRNOG00000005195,Cst3,6.0207925368,6.0137955367,7.7290188276,7.4266294753,8.1271511742
2019,ENSRNOG00000005196,Slc12a6,3.1754644842,2.6382543654,4.3628933885,4.2105596187,3.9325927262
2020,ENSRNOG00000005203,Sec61g,5.0185603206,4.7673430367,6.2228872904,6.0314544598,6.7377491322
2021,ENSRNOG00000005209,Spred1,3.1269846526,2.6011329746,3.4256449034,3.4017475586,3.0198811558
2022,ENSRNOG00000005214,Plek,2.9299406811,2.582015406,3.7736493139,3.367528617,3.9921567184
2023,ENSRNOG00000005215,Klhl4,0.0213328847,-0.0653345537,-0.3591656185,0.4993671215,0.5416177036
2024,ENSRNOG00000005218,Sf3a1,3.9349674894,4.6612690969,5.8288902602,6.1542790428,5.5381671403
2025,ENSRNOG00000005227,Tfap4,0.5299217162,1.396744637,3.3211335534,2.8213664308,3.1836105049
2026,ENSRNOG00000005228,Gnptab,4.4949528487,4.4726230627,5.3311330599,5.4343141616,5.0097303633
2027,ENSRNOG00000005229,Sec16b,6.7832056142,6.8754277802,6.5495144267,6.7182361116,6.1011712257
2028,ENSRNOG00000005234,Gxylt1,4.5113268254,4.4726749637,5.2764914244,5.5015986332,4.8823658942
2029,ENSRNOG00000005243,Pop1,1.8085212925,2.582015406,3.3389976084,3.2870349144,2.9305532064
2030,ENSRNOG00000005247,Surf1,3.4446280385,3.3613422674,4.5979578745,4.4081106488,4.7055783488
2031,ENSRNOG00000005248,Slc1a4,2.9299406811,3.1215883552,5.3206522727,5.0090073291,4.8483820964
2032,ENSRNOG00000005249,Snx6,3.8204879083,3.5824439038,5.501337851,5.2571534485,5.8008973536
2033,ENSRNOG00000005250,Abcg5,6.3904069725,3.1989179392,5.1151680358,5.3549998775,4.9803565946
2034,ENSRNOG00000005256,Zc3h15,5.7233553646,5.7439774344,6.8159042751,6.8257960534,6.9823928217
2035,ENSRNOG00000005257,Prkaca,6.0584221815,6.0191357891,5.3943694678,5.4462435149,5.4209153003
2036,ENSRNOG00000005258,Myef2,2.7758245125,3.2238000166,4.581019095,4.7988079331,4.7516843277
2037,ENSRNOG00000005260,Acp1,5.5861984924,5.3644046221,7.0930054677,6.8911398889,7.3211402916
2038,ENSRNOG00000005261,Fbxl5,4.9316462413,4.7588557087,6.1461897864,6.0724401524,6.2348218527
2039,ENSRNOG00000005263,Scaf11,5.5590476821,5.6845887203,6.2846359809,6.2853371627,6.0686902115
2040,ENSRNOG00000005264,Sav1,3.3738009228,3.3192468456,4.7841152047,4.6188862486,4.566473757
2041,ENSRNOG00000005266,Amdhd1,5.872349683,6.1804660682,6.2203354906,6.4090144405,6.2046094352
2042,ENSRNOG00000005271,Rapgef5,3.3375290981,4.0950953654,4.8726283229,4.891769323,4.5418018382
2043,ENSRNOG00000005274,Vrk1,1.8434298099,1.6745431027,3.3652985025,3.5747337052,3.5857862637
2044,ENSRNOG00000005275,Shmt1,6.2642093077,6.2576910699,6.2130646388,6.2029735419,6.2395096397
2045,ENSRNOG00000005276,Csnk2a1,5.0673642887,5.1578807829,5.9081812499,6.0685865357,5.8259870951
2046,ENSRNOG00000005278,Trhde,3.6351829034,3.702283668,0.4222110292,0.0766457446,0.7647658111
2047,ENSRNOG00000005279,Ndufaf7,2.9136074746,3.0948624695,4.181969752,4.067133141,4.1839054408
2048,ENSRNOG00000005281,Stx16,4.5750253112,4.4829662873,5.6871646199,5.6533876204,5.3665510063
2049,ENSRNOG00000005284,Itpka,0.1384049596,-0.1912440573,0.9727709735,0.8971480798,0.4588442634
2050,ENSRNOG00000005285,Fbxo33,3.7683059575,3.629664138,4.1417747048,4.3727320621,4.2834693644
2051,ENSRNOG00000005287,Syne3,0.7665725517,0.2574261589,1.6816113768,1.9399959351,1.6599412133
2052,ENSRNOG00000005289,Prkd3,6.5782804737,6.2318591972,5.946556147,6.0135463855,5.8010023671
2053,ENSRNOG00000005290,Ywhae,7.6479153416,7.734336081,8.7820127353,8.8247948718,8.7766831781
2054,ENSRNOG00000005291,Slc38a1,-1.6057271067,-1.6586497679,1.6533341916,1.8350239003,1.8010304545
2055,ENSRNOG00000005292,Trip11,5.5858119906,5.4332805839,5.7673400209,5.9609036821,5.3938221174
2056,ENSRNOG00000005298,Zfp513,4.3262828583,4.296173177,5.4092422758,5.1248714741,5.3880175539
2057,ENSRNOG00000005299,Kif5a,0.9698197176,-0.4817608179,1.4381644828,1.8350239003,1.6965280199
2058,ENSRNOG00000005301,Eif2b4,3.8218014005,4.1674209552,4.8511595442,4.8832823174,4.809951256
2059,ENSRNOG00000005302,Slc2a9,5.4817742147,4.8455759168,6.0439402873,6.3483258858,5.9184081751
2060,ENSRNOG00000005303,Tbc1d25,3.2095806936,3.3421535269,3.7380765316,3.8418395603,3.7942716882
2061,ENSRNOG00000005308,Tmx2,4.5435275951,4.513558341,6.4369591983,6.5784739133,6.4814867747
2062,ENSRNOG00000005310,Cul1,5.7279864387,5.9141280731,6.9505404414,6.8904087662,6.8757578377
2063,ENSRNOG00000005323,AABR07064873.1,5.3799675367,5.4912506681,5.9584358418,6.0772043857,5.1337781062
2064,ENSRNOG00000005326,Cnrip1,0.9698197176,0.8051028251,0.9663490744,1.4052607216,1.6174497831
2065,ENSRNOG00000005330,Crebbp,5.4954196277,5.422869098,5.4733246953,5.611624123,4.8260990184
2066,ENSRNOG00000005331,Vapb,3.8392013092,3.6573265861,4.9067766251,4.9639544231,4.919751604
2067,ENSRNOG00000005332,Csdc2,-2.6712702178,-2.6712702178,2.0062173925,2.348699998,0.8964044584
2068,ENSRNOG00000005333,Azin1,5.7442869419,6.0697639782,5.8392511519,6.0820293995,5.7777132667
2069,ENSRNOG00000005334,Acvr2a,4.7960596425,4.8495782308,4.5889162665,4.8995560768,4.6198349821
2070,ENSRNOG00000005341,Upp2,2.3597619427,2.1078257099,3.6841002538,2.9774874587,4.0630140182
2071,ENSRNOG00000005342,Rassf5,2.6631005088,2.9680625463,3.9094433652,3.4260463536,3.7601101688
2072,ENSRNOG00000005344,Nol10,2.5619307142,2.9972190644,4.8689134877,5.0170279137,4.9541546067
2073,ENSRNOG00000005346,Tmem128,3.4662908895,3.629664138,5.093915895,4.8204634925,5.4853267503
2074,ENSRNOG00000005347,Fjx1,-1.2710402838,-2.6712702178,1.8152368115,1.5108167447,1.0737595606
2075,ENSRNOG00000005348,Pamr1,2.2855454641,2.0522314823,2.8956368237,3.0100006283,2.9759084402
2076,ENSRNOG00000005350,Pwp1,3.1825707045,3.4827882985,4.6402473044,4.705806775,4.5059182843
2077,ENSRNOG00000005352,Elf4,0.9698197176,-0.0653345537,2.9547615798,2.8575492081,2.4199298361
2078,ENSRNOG00000005353,Rybp,4.3446746725,4.6574842944,5.1782002737,5.1687314272,5.348328723
2079,ENSRNOG00000005355,Ncstn,5.9463534445,5.9006890811,6.7282994805,6.8875789961,6.6410346527
2080,ENSRNOG00000005357,Ctc1,3.8733839405,3.702283668,5.0787392711,5.2077976503,4.8242402435
2081,ENSRNOG00000005358,Pmm1,2.3354448738,2.2837814967,5.6854201726,5.8322641429,5.8505464908
2082,ENSRNOG00000005360,Dhrs7b,3.8305275866,3.7458820364,4.9645929454,5.0758017782,5.2896666606
2083,ENSRNOG00000005362,Rab3ip,4.635581813,4.7841693537,4.7444529308,4.8956026999,5.1012637135
2084,ENSRNOG00000005366,AABR07053472.1,1.1761450702,1.6963968574,2.6411265219,2.4772803985,2.2540859156
2085,ENSRNOG00000005371,Klhl29,1.0909736433,0.599163856,1.1451278682,1.367617501,1.3740057422
2086,ENSRNOG00000005374,Lyar,2.2855454641,2.5089923944,3.6200116516,3.6488706562,3.9614423918
2087,ENSRNOG00000005376,Mad2l1,0.9052006904,1.1069020893,3.129157749,3.6490771109,3.2465276491
2088,ENSRNOG00000005377,Tmem11,3.3003217668,3.960936002,4.9342126483,4.8519681963,5.1416276406
2089,ENSRNOG00000005378,Gna15,0.837551073,0.4383900585,2.4177771541,2.1294777703,2.8199877668
2090,ENSRNOG00000005386,Kitlg,1.8434298099,0.9957229428,2.7021662041,2.2432488261,1.7670304977
2091,ENSRNOG00000005387,Rbm3,4.1769029214,4.4673193264,7.3062098534,6.928103742,7.2499985476
2092,ENSRNOG00000005388,Rassf3,6.6953479969,6.5875713338,6.7652264174,6.6467228117,6.6080924379
2093,ENSRNOG00000005389,Ppp2ca,3.5856307919,3.6096967549,5.7870115848,5.5716137512,5.8145478346
2094,ENSRNOG00000005390,Nup210,4.9561350752,4.7024365378,5.8219837724,5.9604462507,5.5788879233
2095,ENSRNOG00000005391,Prex2,2.4303465783,2.6386244986,2.2710343214,2.7461591339,2.0189312849
2096,ENSRNOG00000005393,Sertad2,1.8434298099,2.2356595028,3.3653856658,3.3770324865,2.8677725521
