"geneNames","geneIDs.bg_rn4_filt.","feature","id","fc","pval","qval"
"Alg6","Alg6","transcript","13300",1.5223210217011,0.837566515802854,0.951698218888588
"Dennd5a","Dennd5a","transcript","1433",1.2522717438633,0.838044389552738,0.952077931119682
"Slc35a1","Slc35a1","transcript","13010",1.36018600818354,0.838168434975561,0.952077931119682
"Aplp1","Aplp1","transcript","677",0.229295753016959,0.838226746785879,0.952077931119682
"Foxa2","Foxa2","transcript","11332",9.44919834874118,0.838496556196452,0.952077931119682
"Slc12a6","Slc12a6","transcript","11069",0.526767313664266,0.838555216740404,0.952077931119682
"Hmox1","Hmox1","transcript","8117",0.466756252849502,0.838879456875841,0.952077931119682
"Agpat3","Agpat3","transcript","9956",0.354496169195569,0.83902597849693,0.952077931119682
"Ube2a","Ube2a","transcript","17672",1.70394514275803,0.839027807286909,0.952077931119682
"Rnf2","Rnf2","transcript","5130",0.766617654633722,0.839136786925349,0.952077931119682
"Zbtb11","Zbtb11","transcript","4135",0.802701984955626,0.839174120828426,0.952077931119682
"Opa1","Opa1","transcript","4273",0.81111047670912,0.839212931167798,0.952077931119682
"Ulk2","Ulk2","transcript","3002",0.559593260004396,0.83924389838905,0.952077931119682
"Srgap2","Srgap2","transcript","4997",0.478250394183998,0.839280908664944,0.952077931119682
"Aup1","Aup1","transcript","12280",1.37724105364465,0.839302867955284,0.952077931119682
"Mdk","Mdk","transcript","10944",9.86431695199239,0.839601056808809,0.952288748479381
"Srfbp1","Srfbp1","transcript","7864",0.368514227258815,0.839689068983187,0.952288748479381
"Gfod2","Gfod2","transcript","8297",0.40884812017676,0.839823550469154,0.952327647710817
"Dync1i2","Dync1i2","transcript","10598",0.154418995087685,0.840046480748114,0.952402333954826
"Hacl1","Hacl1","transcript","6650",1.9197699904639,0.840089792784685,0.952402333954826
"Iyd","Iyd","transcript","140",0.46760932652612,0.840520417725761,0.952776900894476
"Ndufb10","Ndufb10","transcript","2629",1.5413377859307,0.840802187704808,0.952982663207572
"Prps2","Prps2","transcript","17849",0.342725652899502,0.841041961697054,0.953140783010514
"Babam1","Babam1","transcript","6731",0.57203954800238,0.841159479351587,0.953160330279675
"Ctbs","Ctbs","transcript","9574",1.4082575611419,0.841426619475682,0.953241218315468
"Wdr60","Wdr60","transcript","14657",0.657573661602165,0.841431418355259,0.953241218315468
"Sccpdh","Sccpdh","transcript","5396",1.66542051600255,0.841546589461143,0.953246119912238
"Snap23","Snap23","transcript","11133",0.613936742654996,0.841636301748729,0.953246119912238
"Pstk","Pstk","transcript","1656",1.38351754277609,0.842106818234599,0.953635489985902
"Mpp5","Mpp5","transcript","14339",0.545007854843657,0.842213265422145,0.953635489985902
"Tmem98","Tmem98","transcript","3357",0.805575321737454,0.842281040808083,0.953635489985902
"Dnttip1","Dnttip1","transcript","11567",0.623738128775747,0.842618538092382,0.953881988619132
"Resp18","Resp18","transcript","17311",0.263011301425036,0.842716420203813,0.953881988619132
"Cog7","Cog7","transcript","1517",0.884421879139145,0.842979400947077,0.953881988619132
"Gpx3","Gpx3","transcript","2867",1.75805030823437,0.842980698602369,0.953881988619132
"Mmp2","Mmp2","transcript","8136",2.6068744283701,0.843111565422577,0.953881988619132
"Aagab","Aagab","transcript","16442",0.765408462132771,0.843165004544632,0.953881988619132
"Ube2d2","Ube2d2","transcript","7740",0.595211933345894,0.843201172981966,0.953881988619132
"Rex1bd","Rex1bd","transcript","6774",0.522398569092751,0.84371705831157,0.954201401810263
"Ccdc28a","Ccdc28a","transcript","48",3.28502382703249,0.843747375227029,0.954201401810263
"Hm13","Hm13","transcript","11398",0.775633188690445,0.843844618588742,0.954201401810263
"Csrp1","Csrp1","transcript","5072",0.528417910021908,0.843980933701,0.954201401810263
"Uba6","Uba6","transcript","5686",1.30532646490927,0.843985418306405,0.954201401810263
"Prc1","Prc1","transcript","1015",4.94096835832658,0.844362769632351,0.954456393661156
"Ppp4r2","Ppp4r2","transcript","12414",1.09213477497491,0.844411768429447,0.954456393661156
"Tomm70","Tomm70","transcript","4127",1.37541997784326,0.844674452452803,0.954542965320935
"Lig4","Lig4","transcript","7091",1.41697243566992,0.844689188331549,0.954542965320935
"Nsun2","Nsun2","transcript","7119",1.35008998421128,0.844964637541808,0.954554562652747
"Ints10","Ints10","transcript","6807",1.75264998260688,0.845003747018954,0.954554562652747
"Arrdc3","Arrdc3","transcript","10187",110.019638864224,0.845038094404988,0.954554562652747
"Dnajb11","Dnajb11","transcript","4316",1.56702756632974,0.845101115010049,0.954554562652747
"Rae1","Rae1","transcript","11634",1.40068826727038,0.845336245979109,0.954658146911463
"Phlda1","Phlda1","transcript","15143",0.275489746777396,0.845393675647033,0.954658146911463
"Sult1c2","Sult1c2","transcript","16905",0.108398794288766,0.845673678552773,0.95484771686135
"Dclre1c","Dclre1c","transcript","7579",2.33081467381471,0.8458232743159,0.95484771686135
"Ubl7","Ubl7","transcript","16400",0.655279750370569,0.845862889089988,0.95484771686135
"Hirip3","Hirip3","transcript","1574",0.63730456222178,0.845993308683598,0.954871332739235
"Man2b2","Man2b2","transcript","5830",0.799778730285121,0.846128842789632,0.954871332739235
"Pdha1","Pdha1","transcript","17889",1.27097414064249,0.846324598229747,0.954871332739235
"Ppp1r12c","Ppp1r12c","transcript","375",0.748287520129028,0.846467065382018,0.954871332739235
"Lims2","Lims2","transcript","7699",0.383474410740361,0.846541490203189,0.954871332739235
"Ywhaz","Ywhaz","transcript","15263",1.00622049909007,0.846584261431141,0.954871332739235
"Trappc2","Trappc2","transcript","17856",0.470193055241685,0.846586954799734,0.954871332739235
"Ahsp","Ahsp","transcript","1629",0.187455535006334,0.847139816880151,0.955234372668398
"Nfkbia","Nfkbia","transcript","14234",0.67495492196261,0.84720603258279,0.955234372668398
"Usp1","Usp1","transcript","13296",0.663103364790497,0.847215051647956,0.955234372668398
"Vapb","Vapb","transcript","11642",0.868324886237577,0.84731077533557,0.955234372668398
"Map2k4","Map2k4","transcript","3027",0.39069923284773,0.847901164670213,0.955708122669157
"Mettl4","Mettl4","transcript","17507",0.602891747423223,0.847932075172699,0.955708122669157
"Acot7","Acot7","transcript","13861",0.642322953204176,0.84808906026553,0.955771737627045
"Cbln3","Cbln3","transcript","6317",0.0213883483473935,0.848271327243469,0.955863826075914
"Mak16","Mak16","transcript","6942",0.579046865800559,0.848600403815661,0.955883957595562
"Nkiras2","Nkiras2","transcript","3632",1.34850522065933,0.848704481634628,0.955883957595562
"Hnrnpf","Hnrnpf","transcript","12518",4.47434913647563,0.848737372509883,0.955883957595562
"Snap29","Snap29","transcript","4392",2.20560934781614,0.848759139414571,0.955883957595562
"Aatf","Aatf","transcript","3406",1.68597984689887,0.84882744366542,0.955883957595562
"Hs6st1","Hs6st1","transcript","17072",0.508746148104353,0.848892527879417,0.955883957595562
"Crcp","Crcp","transcript","4698",1.77528313754736,0.849164779242675,0.955974087065411
"Entpd2","Entpd2","transcript","10256",0.517103444884383,0.849173699892735,0.955974087065411
"Lamb3","Lamb3","transcript","5482",0.715530385861246,0.849324185020552,0.95603027860336
"Fam8a1","Fam8a1","transcript","7283",1.28054810251594,0.849789191017663,0.956437037581559
"Fam192a","Fam192a","transcript","8099",1.51653391653611,0.849886772191398,0.956437037581559
"Exoc6","Exoc6","transcript","8518",2.81295311248867,0.850169974799213,0.956585426877551
"Gfpt2","Gfpt2","transcript","2792",1.17797190947798,0.850219889721063,0.956585426877551
"Phf20","Phf20","transcript","11468",0.616949012015713,0.85063338536675,0.956805557414485
"Hdac5","Hdac5","transcript","3691",0.567616956675867,0.850673131937059,0.956805557414485
"Ptpa","Ptpa","transcript","10383",0.904332627238566,0.850717501711259,0.956805557414485
"Pex11b","Pex11b","transcript","9270",1.2419431973296,0.85093085921338,0.956869170368756
"Tbc1d9b","Tbc1d9b","transcript","2798",1.21445520425362,0.850975380422624,0.956869170368756
"Fam219b","Fam219b","transcript","16389",0.481301435359554,0.851484409793052,0.957102304798092
"Nudt16l1","Nudt16l1","transcript","2529",0.536462081540234,0.851539570823775,0.957102304798092
"Bckdha","Bckdha","transcript","565",1.95500003826126,0.851764480160285,0.957102304798092
"Gins2","Gins2","transcript","8421",1.50461924709293,0.851767363776938,0.957102304798092
"Fahd2a","Fahd2a","transcript","11209",3.32598190008844,0.851800325558122,0.957102304798092
"Btbd6","Btbd6","transcript","14649",1.49946515109683,0.851871270995828,0.957102304798092
"Lpcat3","Lpcat3","transcript","12596",1.35316259151557,0.851887502724243,0.957102304798092
"Cish","Cish","transcript","16705",44.086813930147,0.852079346783477,0.957204711713984
"Rbm11","Rbm11","transcript","3965",1.61500501222158,0.852581383140867,0.957507367831167
"Ybx1-ps3","Ybx1-ps3","transcript","2870",0.582183778188489,0.852773498604833,0.957507367831167
"Cnnm4","Cnnm4","transcript","17078",1.34589441156188,0.852881768721533,0.957507367831167
"Rpa1","Rpa1","transcript","3249",1.93084536739756,0.852919390096253,0.957507367831167
"Cyp4a3","Cyp4a3","transcript","13387",0.44808001018631,0.852922199340627,0.957507367831167
"Rps6ka4","Rps6ka4","transcript","1989",1.68585112140604,0.853053577954536,0.957507367831167
"Pglyrp1","Pglyrp1","transcript","460",2.05093543522246,0.853182202881432,0.957507367831167
"Ifi47","Ifi47","transcript","2769",0.417518634584261,0.8532241775156,0.957507367831167
"Fam20a","Fam20a","transcript","3789",0.758118243106781,0.853373376530479,0.957507367831167
"Pmf1","Pmf1","transcript","9106",0.358623487498462,0.853427342620916,0.957507367831167
"Slc16a13","Slc16a13","transcript","3127",1.86792900807453,0.853474336668614,0.957507367831167
"Magt1","Magt1","transcript","18012",0.751783084492414,0.853557483168662,0.957507367831167
"Wipi2","Wipi2","transcript","4541",1.58806977641196,0.85372937929797,0.957564669975618
"Rac1","Rac1","transcript","4529",1.38305488730372,0.853813897217431,0.957564669975618
"Nudt14","Nudt14","transcript","14647",0.905615947637061,0.854035636291498,0.957564669975618
"Rps6kb2","Rps6kb2","transcript","1882",1.29401420321162,0.854138838349762,0.957564669975618
"Hbb-b1","Hbb-b1","transcript","1268",0.217555359684109,0.854186044985305,0.957564669975618
"Kptn","Kptn","transcript","425",0.342221968862075,0.854212960382205,0.957564669975618
"Stab2","Stab2","transcript","15847",0.290656844199042,0.854315088622762,0.95756623422332
"Fhl3","Fhl3","transcript","13512",0.681755422033131,0.85453355215178,0.957593772777322
"Dynlt3","Dynlt3","transcript","17731",0.744356199892915,0.854541129231014,0.957593772777322
"Bri3bp","Bri3bp","transcript","4722",0.787585941887303,0.854755346538409,0.957720924586765
"Plpp6","Plpp6","transcript","2218",1.41492984676411,0.855095620613428,0.957806443228315
"Map9","Map9","transcript","9047",0.379019402941613,0.855129368432197,0.957806443228315
"Jmjd8","Jmjd8","transcript","2668",0.540934617762973,0.85529174402905,0.957806443228315
"Spcs3","Spcs3","transcript","6851",2.1242789961947,0.855332679160335,0.957806443228315
"Nudt1","Nudt1","transcript","4555",5.45959081993104,0.855399830730629,0.957806443228315
"Kynu","Kynu","transcript","10506",1.80047066989168,0.855662402744665,0.957806443228315
"Rad21","Rad21","transcript","15303",0.727232094710234,0.855827674600597,0.957806443228315
"Hmgcs2","Hmgcs2","transcript","9288",1.92234194368709,0.855968540908896,0.957806443228315
"Tmem141","Tmem141","transcript","10272",0.685708406767545,0.856105320498081,0.957806443228315
"Ripor1","Ripor1","transcript","8290",1.63859038743653,0.856194834795841,0.957806443228315
"Fam89a","Fam89a","transcript","8484",2.85860771588594,0.856196084368311,0.957806443228315
"Slc25a45","Slc25a45","transcript","1955",2.15331985858067,0.856204253176341,0.957806443228315
"Polr2m","Polr2m","transcript","16512",1.49035540941431,0.856275984559117,0.957806443228315
"Maf1","Maf1","transcript","15439",1.61811970264484,0.856286589535673,0.957806443228315
"Slc35c2","Slc35c2","transcript","11582",1.2001512543299,0.856343042394009,0.957806443228315
"Kdelr2","Kdelr2","transcript","4531",0.733415020366666,0.856768208054618,0.958161948581756
"Thap4","Thap4","transcript","17455",0.611347113353928,0.856995156243901,0.958161948581756
"Grina","Grina","transcript","15431",1.43092931621761,0.857080912058762,0.958161948581756
"Slc46a1","Slc46a1","transcript","3302",0.673860295214536,0.857134425341099,0.958161948581756
"Trmt1","Trmt1","transcript","8198",1.32132997336181,0.857164865425968,0.958161948581756
"Hspa5","Hspa5","transcript","10431",0.58243082236066,0.857329798826395,0.958217799432466
"Coq10b","Coq10b","transcript","17168",3.47879179698848,0.857506649766205,0.958217799432466
"Hk2","Hk2","transcript","12275",0.308851326211249,0.857517233302334,0.958217799432466
"Lemd2","Lemd2","transcript","9885",1.1837320740175,0.857988761787932,0.958632013346977
"Vps54","Vps54","transcript","6005",1.39767385932435,0.858226491178337,0.958784936554386
"Clk3","Clk3","transcript","16398",1.08340639497116,0.85852095321496,0.958816882316294
"RGD1308430","RGD1308430","transcript","6263",2.09595144493092,0.85854221152201,0.958816882316294
"Cdc25b","Cdc25b","transcript","11264",0.266472869193017,0.858557679599863,0.958816882316294
"Taz","Taz","transcript","18251",0.764869094561091,0.8588143254355,0.958990834910121
"Ddah2","Ddah2","transcript","9788",0.556783149903866,0.85903228730663,0.959121555454173
"Cry1","Cry1","transcript","15019",0.40627671152793,0.859229126759028,0.959125983088357
"Setd4","Setd4","transcript","4042",0.69532066148041,0.859238046705286,0.959125983088357
"Cyp2d3","Cyp2d3","transcript","15585",2.00528636511329,0.859500278171824,0.959236035352201
"Sh3bp5","Sh3bp5","transcript","6646",1.69802733001525,0.859538454568699,0.959236035352201
"Parn","Parn","transcript","2479",1.30025025423988,0.85988764190866,0.959513079467511
"Rsph9","Rsph9","transcript","16969",4.54088379647127,0.860152700376017,0.959583557780896
"Tgif1","Tgif1","transcript","17501",2.47026398050117,0.860268593380516,0.959583557780896
"Cdc37l1","Cdc37l1","transcript","2219",0.6108501367036,0.860315722154526,0.959583557780896
"Pipox","Pipox","transcript","3276",0.190133453150441,0.860403240101716,0.959583557780896
"Olr1","Olr1","transcript","12687",3.23593135747116,0.860455527721898,0.959583557780896
"Kctd9","Kctd9","transcript","6435",1.50575224749867,0.860602943857966,0.9596353764591
"Abcc5","Abcc5","transcript","4343",1.67979972946102,0.860762850636483,0.959701109330332
"Notum","Notum","transcript","3930",0.378428211382393,0.861107978258596,0.959762460250946
"Tns3","Tns3","transcript","5972",0.63112906509293,0.861136259841613,0.959762460250946
"Il17ra","Il17ra","transcript","12544",0.49545971104501,0.86117022113463,0.959762460250946
"Asl","Asl","transcript","4699",0.579156933891185,0.861221732162905,0.959762460250946
"Naa40","Naa40","transcript","2010",0.542533568486815,0.861407918086729,0.959857422263796
"Lin7c","Lin7c","transcript","11020",1.61056065580597,0.861599312804639,0.959958165438455
"Ppp2r5a","Ppp2r5a","transcript","5468",0.763412798132031,0.862167764003815,0.960461834486567
"Ip6k2","Ip6k2","transcript","16755",0.331969990178435,0.86225344997984,0.960461834486567
"Arpin","Arpin","transcript","1006",0.50972166629285,0.862397124452379,0.960509322207888
"Poldip2","Poldip2","transcript","3307",1.38313939974557,0.862908583648609,0.960657287910598
"Abhd1","Abhd1","transcript","14065",0.505017042438231,0.863010281877835,0.960657287910598
"Ier2","Ier2","transcript","8200",5.56804481815366,0.863019291090219,0.960657287910598
"Hdac8","Hdac8","transcript","17990",1.4611087162835,0.863139123594202,0.960657287910598
"Txlng","Txlng","transcript","17878",1.42847549188618,0.863142081874549,0.960657287910598
"Ccdc125","Ccdc125","transcript","8623",0.776709808542884,0.863227690350967,0.960657287910598
"Akr1c3","Akr1c3","transcript","7535",0.633929263393085,0.863323542381156,0.960657287910598
"Dnajc22","Dnajc22","transcript","15730",0.779206735533289,0.863338439997921,0.960657287910598
"Nfs1","Nfs1","transcript","11465",0.745852120969151,0.86356580844498,0.960740688932235
"Kcnk6","Kcnk6","transcript","655",2.16159417320632,0.863615525660209,0.960740688932235
"Tpm2","Tpm2","transcript","13072",1.57513650746315,0.864028277123547,0.960915305428001
"Kifc3","Kifc3","transcript","8083",2.11384455428167,0.864030776495109,0.960915305428001
"Pcyox1l","Pcyox1l","transcript","7919",1.43885584505869,0.864075744876767,0.960915305428001
"Rhbg","Rhbg","transcript","9099",2.06701446118456,0.86420543058172,0.960947107627772
"Aamp","Aamp","transcript","17274",0.82531912689178,0.86481392654693,0.96151124979592
"Akirin1","Akirin1","transcript","13505",1.45564633813326,0.865111898730169,0.96165469630322
"Zfp189","Zfp189","transcript","13138",0.0842619657380799,0.865145272752486,0.96165469630322
"Sparcl1","Sparcl1","transcript","5554",0.128694731430085,0.865509273223004,0.961946819976369
"Asrgl1","Asrgl1","transcript","2057",15.9105243139423,0.865922090186059,0.962142990048954
"Rn5-8s","Rn5-8s","transcript","17517",0.506584592817439,0.865972917034917,0.962142990048954
"Shtn1","Shtn1","transcript","2447",1.57084682958821,0.865989419614859,0.962142990048954
"Polr3k","Polr3k","transcript","11717",0.340105085548245,0.866746058422549,0.96287110334986
"Polr2l","Polr2l","transcript","1781",1.70869942634678,0.867310044090796,0.963028060250216
"Arhgap22","Arhgap22","transcript","6668",0.490251077367661,0.86733714310811,0.963028060250216
"Prkag2","Prkag2","transcript","11753",1.77176242642214,0.867520656662876,0.963028060250216
"Rcn2","Rcn2","transcript","16368",2.08565807085366,0.8675259412188,0.963028060250216
"Flvcr2","Flvcr2","transcript","14422",1.49211931102308,0.86758927956667,0.963028060250216
"Mthfs","Mthfs","transcript","16602",1.21076288223002,0.867638080030011,0.963028060250216
"Vegfb","Vegfb","transcript","2000",1.70945593761554,0.867648579038801,0.963028060250216
"Timm29","Timm29","transcript","16002",1.58592038545931,0.867836165162459,0.963028060250216
"Iars","Iars","transcript","7253",1.16939089247162,0.868006194036563,0.963028060250216
"Tomm40l","Tomm40l","transcript","5293",0.483637624222399,0.868033246936152,0.963028060250216
"Pdhx","Pdhx","transcript","10984",0.574541358386141,0.868169332357275,0.963028060250216
"Dnajc19","Dnajc19","transcript","8881",0.142008503690755,0.868188138275665,0.963028060250216
"Scp2","Scp2","transcript","13351",1.17661652360946,0.868204342135951,0.963028060250216
"Wac","Wac","transcript","7498",1.22333519390599,0.868652673180821,0.963188051313144
"Eif4e3","Eif4e3","transcript","12407",1.65395780659622,0.868747636920693,0.963188051313144
"Prpf40a","Prpf40a","transcript","10526",1.37463602409879,0.869202192959813,0.963188051313144
"Tsr3","Tsr3","transcript","2647",1.29744912479187,0.869219211623802,0.963188051313144
"Ifi27l2b","Ifi27l2b","transcript","14497",6.01012159676916,0.869281645318617,0.963188051313144
"Macrod1","Macrod1","transcript","2006",0.85751554776138,0.869390723695291,0.963188051313144
"Ralgps2","Ralgps2","transcript","5174",2.16147567803902,0.86943025040416,0.963188051313144
"Gstcd","Gstcd","transcript","9506",1.7394863741248,0.869464082109864,0.963188051313144
"Pask","Pask","transcript","17446",0.427138350577769,0.869621352393533,0.963188051313144
"Rit1","Rit1","transcript","9115",0.60375067768095,0.869791826000552,0.963188051313144
"Hexb","Hexb","transcript","8598",2.77824007549474,0.869799474239435,0.963188051313144
"Cd81","Cd81","transcript","1816",0.726129997316373,0.869881868789795,0.963188051313144
"Selplg","Selplg","transcript","4879",2.21458375618925,0.870044322780915,0.963188051313144
"Tspan5","Tspan5","transcript","9540",0.443112220927733,0.870186754867579,0.963188051313144
"Rasgrp2","Rasgrp2","transcript","1986",0.715414993716879,0.870249201649572,0.963188051313144
"Cox7c","Cox7c","transcript","8547",2.42743183611415,0.870276348924652,0.963188051313144
"Poc5","Poc5","transcript","8591",0.534068311062672,0.870384736776994,0.963188051313144
"Galnt2","Galnt2","transcript","8476",0.725905738020011,0.870414682422099,0.963188051313144
"Mrpl49","Mrpl49","transcript","1963",0.747832070773354,0.870464323428616,0.963188051313144
"Acsm1","Acsm1","transcript","1495",0.712410948865859,0.870488712169634,0.963188051313144
"Aftph","Aftph","transcript","6002",0.815555686757781,0.870545927336183,0.963188051313144
"Cml2","Cml2","transcript","12319",0.334927638525501,0.870580094417659,0.963188051313144
"Ppp1r8","Ppp1r8","transcript","13635",0.634678003820571,0.870679036917089,0.963188051313144
"Dnajc10","Dnajc10","transcript","10658",0.603344589121735,0.870796359143299,0.963205747034699
"Vcp","Vcp","transcript","13061",1.14993057229214,0.871428333232806,0.963792639407918
"Mal2","Mal2","transcript","15311",0.786913179045923,0.872214436577352,0.964463645152444
"Pigv","Pigv","transcript","13616",2.00212482199449,0.872237950491853,0.964463645152444
"Madd","Madd","transcript","10929",0.703632585029051,0.872466851269318,0.964531687340962
"Exoc3","Exoc3","transcript","125",0.836560694678074,0.872502417362186,0.964531687340962
"Pced1a","Pced1a","transcript","11246",1.3786683231996,0.872760070073695,0.964545872687554
"Tmem39b","Tmem39b","transcript","13593",0.614806755684058,0.87289987584717,0.964545872687554
"Tsen2","Tsen2","transcript","12485",0.783634665466724,0.872932802667656,0.964545872687554
"Trib3","Trib3","transcript","11383",3.49122869025216,0.873076538981469,0.964545872687554
"Plk4","Plk4","transcript","8905",2.22886068708487,0.873250364414889,0.964545872687554
"Btbd9","Btbd9","transcript","10184",0.608988373189365,0.873288217781778,0.964545872687554
"Rabgap1l","Rabgap1l","transcript","5190",1.80531090895521,0.873341064819119,0.964545872687554
"Rarres2","Rarres2","transcript","12103",2.08106820923639,0.873555436214738,0.964545872687554
"Fggy","Fggy","transcript","13286",1.58566886258786,0.873593247677043,0.964545872687554
"Diaph3","Diaph3","transcript","6527",2.01799407738833,0.873689969018859,0.964545872687554
"Trip13","Trip13","transcript","130",0.625926949469128,0.873771376773534,0.964545872687554
"RGD1305350","RGD1305350","transcript","13798",0.844140566725934,0.873812299217293,0.964545872687554
"Cyp2b3","Cyp2b3","transcript","574",2.22128125861931,0.873834321016749,0.964545872687554
"Myd88","Myd88","transcript","16835",1.48146886201261,0.874493586563602,0.965161503990897
"LOC498368","LOC498368","transcript","5774",1.12743156533431,0.874854668782087,0.965284241219803
"Pkn1","Pkn1","transcript","8224",1.33659113286268,0.875047440143282,0.965284241219803
"Stt3a","Stt3a","transcript","16082",1.20786639653038,0.875103448095166,0.965284241219803
"Cep95","Cep95","transcript","3767",1.68544314785667,0.875138310177682,0.965284241219803
"Gstm6","Gstm6","transcript","9382",0.0499224273695422,0.87515800683191,0.965284241219803
"Ubb","Ubb","transcript","3010",1.41045725066533,0.87521406217899,0.965284241219803
"Pla2g6","Pla2g6","transcript","15518",7.56701382072381,0.875666479770359,0.965671178271118
"Lig1","Lig1","transcript","412",0.43630424243852,0.875920593483439,0.965740189258864
"RGD1311946","RGD1311946","transcript","1861",0.397255586685154,0.875950969715617,0.965740189258864
"Ino80c","Ino80c","transcript","7677",1.53384773656097,0.876033836732504,0.965740189258864
"Tex10","Tex10","transcript","13130",0.710155689973333,0.876138505753499,0.965743580205562
"Gabpb1","Gabpb1","transcript","11192",4.74049417199611,0.876340197988937,0.965750848938469
"Egfl7","Egfl7","transcript","10302",1.34578100141198,0.876448762460612,0.965750848938469
"Lmnb1","Lmnb1","transcript","7881",3.1424233292653,0.876449881526633,0.965750848938469
"Nckipsd","Nckipsd","transcript","16756",0.523420653677355,0.876558019214252,0.965758058721683
"Map6","Map6","transcript","1132",0.670776112247779,0.876864608538857,0.965961651148563
"Vat1","Vat1","transcript","3670",1.4300500047073,0.876946039281727,0.965961651148563
"Nupl2","Nupl2","transcript","11776",0.810127003739851,0.877328575731642,0.966266257136222
"Egr1","Egr1","transcript","7725",24.4650117643254,0.877481169513977,0.966266257136222
"Plk3","Plk3","transcript","13423",0.835816745514747,0.877527519235957,0.966266257136222
"Cdc42ep1","Cdc42ep1","transcript","15498",1.76555405724019,0.877631963427191,0.966269335689006
"Abraxas2","Abraxas2","transcript","1669",0.942341282996227,0.877840460011751,0.966386961536966
"Dnajb9","Dnajb9","transcript","14206",0.584451045706544,0.878015412550852,0.966467636835155
"Rara","Rara","transcript","3582",1.73428400868544,0.87839630701854,0.966774955947463
"Ndrg2","Ndrg2","transcript","6223",11.7363781639297,0.879117285889038,0.967204507945778
"Wdr19","Wdr19","transcript","5765",2.36886547430985,0.879171873109562,0.967204507945778
"Hnrnpd","Hnrnpd","transcript","5586",1.16861791098192,0.879443103906649,0.967204507945778
"Pias1","Pias1","transcript","16437",1.55654198460914,0.879755431131037,0.967204507945778
"Yipf1","Yipf1","transcript","13344",1.56760058472756,0.879789850011254,0.967204507945778
"Chid1","Chid1","transcript","1783",1.37971389348025,0.879911724360384,0.967204507945778
"Ddr1","Ddr1","transcript","9741",0.21486077592731,0.879921332715341,0.967204507945778
"Chi3l1","Chi3l1","transcript","5045",0.305276025904261,0.880025612567712,0.967204507945778
"Tle4","Tle4","transcript","2167",0.762993796504061,0.880140242975956,0.967204507945778
"Lmf2","Lmf2","transcript","15649",0.780158953643868,0.880178926730223,0.967204507945778
"Lurap1l","Lurap1l","transcript","13243",1.48237443598693,0.880286894998595,0.967204507945778
"Gpaa1","Gpaa1","transcript","15436",1.19278602062061,0.880550099118691,0.967204507945778
"Smc6","Smc6","transcript","14114",0.811938431462765,0.880611787589842,0.967204507945778
"Secisbp2","Secisbp2","transcript","7244",1.36804266175805,0.880640594453124,0.967204507945778
"Sars2","Sars2","transcript","634",1.10181611385098,0.880697062505463,0.967204507945778
"Ptpn11","Ptpn11","transcript","4802",1.39993390410612,0.880748822683121,0.967204507945778
"Tmem38b","Tmem38b","transcript","13163",1.46980044798358,0.880773120656671,0.967204507945778
"Cp","Cp","transcript","8829",2.03098769689919,0.880783186778225,0.967204507945778
"Marc2","Marc2","transcript","5434",0.941542653474813,0.880841126833157,0.967204507945778
"Fkbp8","Fkbp8","transcript","6771",1.2673010702855,0.880996749829812,0.967204507945778
"Arl2bp","Arl2bp","transcript","8097",0.748706857031316,0.881202397858161,0.967204507945778
"Ap4b1","Ap4b1","transcript","9329",0.810523466146464,0.881355774636271,0.967204507945778
"Trip10","Trip10","transcript","17625",1.18475732286196,0.881503761117735,0.967204507945778
"Mrps35","Mrps35","transcript","12840",1.4378554640735,0.881615043742367,0.967204507945778
"Acvr1c","Acvr1c","transcript","10536",0.364106468110563,0.88172384673313,0.967204507945778
"Cavin1","Cavin1","transcript","3643",1.52322849919981,0.881784409380237,0.967204507945778
"Zcchc24","Zcchc24","transcript","6604",0.525666898689081,0.882003913748249,0.967204507945778
"C4b","C4b","transcript","9809",12.2235589296018,0.882052337740665,0.967204507945778
"Atp5pd","Atp5pd","transcript","13894",2.20225222049563,0.882099025155822,0.967204507945778
"Coq9","Coq9","transcript","8091",1.34760119941588,0.882156682863402,0.967204507945778
"Abcc9","Abcc9","transcript","12817",0.497743546882234,0.882438520648039,0.967204507945778
"Adam17","Adam17","transcript","14134",1.19654862947532,0.882542121080827,0.967204507945778
"Cdca3","Cdca3","transcript","12610",2.75853213340565,0.88255052667516,0.967204507945778
"Fblim1","Fblim1","transcript","13770",0.655484196261126,0.882580377862434,0.967204507945778
"Cyb5r3","Cyb5r3","transcript","15591",0.642240120261968,0.882671344167903,0.967204507945778
"Cd3eap","Cd3eap","transcript","481",2.17708707449368,0.882698592681747,0.967204507945778
"Stbd1","Stbd1","transcript","5604",1.85817028992086,0.882787384573146,0.967204507945778
"Zdhhc2","Zdhhc2","transcript","6899",0.523053794174731,0.882814475341701,0.967204507945778
"Praf2","Praf2","transcript","17758",0.594778564922877,0.882882639390279,0.967204507945778
"Actr1a","Actr1a","transcript","2377",1.19042825562994,0.882987241963702,0.967204507945778
"Myo1b","Myo1b","transcript","17156",1.46629106995931,0.88302419296143,0.967204507945778
"LOC100363423","LOC100363423","transcript","3470",0.31957720206971,0.88305995418277,0.967204507945778
"Tia1","Tia1","transcript","12330",1.72032307313683,0.883195046693067,0.967241026942891
"Phc2","Phc2","transcript","13568",0.844445091019565,0.883335997901135,0.967243373347751
